ID,title,author,publisher,first_published_year,language,cover_image
OL31126556W,LEGO,Sara Green,Pilot,2017.0,,//covers.openlibrary.org/b/id/13116194-M.jpg
OL18986396W,Diccionario de política.,Norberto Bobbio,Siglo Veintiuno Editores,1988.0,Spanish,/images/icons/avatar_book.png
OL20060373W,Bad romance,Heather Demetrios,,2017.0,English,/images/icons/avatar_book.png
OL25478148W,Artists' Master Series,3DTotal Publishing,3DTotal Publishing,2022.0,English,//covers.openlibrary.org/b/id/13642177-M.jpg
OL15488699W,Christian theology,Alister E. McGrath,Wiley-Blackwell,2011.0,English,//covers.openlibrary.org/b/id/7240206-M.jpg
OL29242446W,Rain at midnight,Kelly Pretz,"""Different"" Books",2011.0,English,//covers.openlibrary.org/b/id/12976941-M.jpg
OL18648880W,Pajak menurut teologi Kristen,,"Lembaga Penerbit Fakultas Ekonomi, Universitas Indonesia",2006.0,Indonesian,/images/icons/avatar_book.png
OL3906346W,THE ALEXANDER TRILOGY,Mary Renault,Penguin Books,1984.0,,//covers.openlibrary.org/b/id/93884-M.jpg
OL25251846W,A Revolução dos Bichos,George Orwell,Editora Penkal,2021.0,,//covers.openlibrary.org/b/id/12226837-M.jpg
OL17367560W,Heir of Fire,Sarah J. Maas,Bloomsbury,2014.0,English,//covers.openlibrary.org/b/id/13313416-M.jpg
OL18159618W,Essentials of Cultural Anthropology,Garrick Bailey,Wadsworth /Thomson Learning,2001.0,English,//covers.openlibrary.org/b/id/4665469-M.jpg
OL17064788W,Gita in Hindi - गीता ( हिन्दी ),Ved Vyas,Community,2014.0,Hindi,//covers.openlibrary.org/b/id/7307743-M.jpg
OL786295W,Faceless,Amma Darko,Sub-Saharan Publishers,1996.0,English,//covers.openlibrary.org/b/id/2305494-M.jpg
OL16032204W,Advanced mathematics,Martin Perkins,Unwin Hyman,1982.0,English,//covers.openlibrary.org/b/id/6902747-M.jpg
OL45882W,"La jirafa, el pelícano y el mono",Roald Dahl,Alfaguara,1985.0,Spanish,//covers.openlibrary.org/b/id/12286118-M.jpg
OL510428W,The Ringworld throne,Larry Niven,Ballantine Books,1996.0,English,//covers.openlibrary.org/b/id/207617-M.jpg
OL5402530W,The law officers of the Crown,"Edwards, J. Ll. J.",Sweet & Maxwell,1964.0,English,//covers.openlibrary.org/b/id/14842220-M.jpg
OL10530593W,The Bride of the Delta Queen,Janet Dailey,Harlequin Books,1978.0,,//covers.openlibrary.org/b/id/6501933-M.jpg
OL527464W,Think and Grow Rich,Napoleon Hill,Ralston Publishing Co.,1937.0,English,//covers.openlibrary.org/b/id/14542529-M.jpg
OL38027957W,Radicals and Reformers,Troy Osborne,Herald Press,2024.0,English,/images/icons/avatar_book.png
OL42305187W,كتاب الرد على المنطقيين,Aḥmad ibn ʻAbd al-Ḥalīm Ibn Taymīyah,Muʼassasat al-Rayyān,2005.0,Arabic,/images/icons/avatar_book.png
OL5735363W,饥饿游戏,Suzanne Collins,Zuo jia chu ban she,2008.0,Chinese,//covers.openlibrary.org/b/id/12996671-M.jpg
OL22306296W,Mëngjeset në Kafe Rostand,Ismail Kadare,Onufri,2014.0,Albanian,//covers.openlibrary.org/b/id/13028042-M.jpg
OL19552274W,A March of Kings (Book #2 in the Sorcerer's Ring),Morgan Rice,Morgan Rice,2017.0,,//covers.openlibrary.org/b/id/8524094-M.jpg
OL9330212W,Managing Chronic Pain,John D. Otis,"Oxford University Press, USA",2007.0,English,//covers.openlibrary.org/b/id/2330184-M.jpg
OL16524231W,Flowers in the Attic and Petals on the Wind,V. C. Andrews,BCA,1996.0,English,//covers.openlibrary.org/b/id/14322883-M.jpg
OL2715466W,Ji fa xin ling qian li,Anthony Robbins,Zhongguo sheng chan li zhong xin,1986.0,Chinese,//covers.openlibrary.org/b/id/8089152-M.jpg
OL8163035W,Two of a Kind  (Edge  and Steele),George G. Gilman,New English Library Ltd,1980.0,,//covers.openlibrary.org/b/id/13310331-M.jpg
OL16480539W,Strange wine,Harlan Ellison,Warner Books,1978.0,,//covers.openlibrary.org/b/id/6566234-M.jpg
OL21640039W,The Psychology of Money,Morgan Housel,Harriman House,2020.0,,//covers.openlibrary.org/b/id/14653525-M.jpg
OL3498543W,An Awakening Desire,Helen Bianchin,Harlequin,1987.0,English,//covers.openlibrary.org/b/id/13133076-M.jpg
OL13762464W,Bibliografi e Vedat Kokonës,Marcela Duraj,Botimet Kokona,2006.0,Albanian,/images/icons/avatar_book.png
OL41943074W,Onyx Storm (Standard Edition),Rebecca Yarros,"Red Tower Books, an imprint of Entangled Publishing, LLC",2025.0,English,//covers.openlibrary.org/b/id/14839882-M.jpg
OL2700701W,Igenetics,Peter J. Russell,Benjamin-Cummings Publishing Company,2002.0,English,//covers.openlibrary.org/b/id/5405499-M.jpg
OL5857272W,Liverpool fantasy,Larry Kirwan,Thunder's Mouth Press,1984.0,English,//covers.openlibrary.org/b/id/789555-M.jpg
OL26855704W,Fireheart Fantasy Collection,Connor Whiteley,Draft2Digital,2021.0,English,/images/icons/avatar_book.png
OL29684370W,Fantasy Tree I,Kathleen George,Independently Published,2019.0,English,/images/icons/avatar_book.png
OL29464051W,Mein Stickeralbum,Mein Mein Stickeralbum,Independently Published,2019.0,German,/images/icons/avatar_book.png
OL21290534W,Fantasy Sport Industry,Andrew C. Billings,Taylor & Francis Group,2013.0,English,/images/icons/avatar_book.png
OL20763355W,New Creations Coloring Book Series,Teresa Davis,"Davis, Teresa",2002.0,English,/images/icons/avatar_book.png
OL21008348W,Amazing Fantasy Omnibus,Stan Lee,Marvel Comics,2007.0,English,//covers.openlibrary.org/b/id/1464864-M.jpg
OL213271W,A walk in Wolf Wood,Mary Stewart,Morrow,1980.0,English,//covers.openlibrary.org/b/id/9866112-M.jpg
OL27993822W,Fantasy,Lori Foster,Harlequin Enterprises ULC,2010.0,English,/images/icons/avatar_book.png
OL41328354W,Deviations of Fantasy,David Holly,CreateSpace Independent Publishing Platform,2016.0,English,/images/icons/avatar_book.png
OL39998770W,Football Fantasy!,Paul Harthan,CreateSpace Independent Publishing Platform,2013.0,English,/images/icons/avatar_book.png
OL18415W,Ozma of Oz-Classic Fantasy Children Novel(Annotated),L. Frank Baum,Independently Published,1907.0,English,/images/icons/avatar_book.png
OL8262260W,Night Games,Janice Kaiser,Harlequin,1995.0,English,//covers.openlibrary.org/b/id/9714817-M.jpg
OL15006738W,Fighting Fantasy Box Set (Fighting Fantasy),Steve Jackson,Wizard Books,2003.0,,//covers.openlibrary.org/b/id/2014453-M.jpg
OL8906135W,The Art Of H.P. Lovecraft's Cthulhu Mythos,Fantasy Flight Games,Fantasy Flight Games,2006.0,English,//covers.openlibrary.org/b/id/858667-M.jpg
OL14906402W,Fantasy,Christine Feehan,"Penguin Group USA, Inc.",2002.0,English,//covers.openlibrary.org/b/id/6395649-M.jpg
OL27488919W,Fantasie,Christian Hurni,Independently Published,2021.0,German,/images/icons/avatar_book.png
OL14855975W,I Spy: Fantasy,Jean Marzollo,CARTWHEEL BOOKS,2005.0,English,//covers.openlibrary.org/b/id/279340-M.jpg
OL38378054W,Current Fantasy,Charlie Haas,Beck & Branch Publishers,2024.0,English,/images/icons/avatar_book.png
OL99539W,Phoenix and the Carpet,Edith Nesbit,Independently Published,1903.0,English,//covers.openlibrary.org/b/id/13239527-M.jpg
OL7968639W,Sorcery! (Fighting Fantasy),Steve Jackson,Wizard Books,2003.0,,//covers.openlibrary.org/b/id/883812-M.jpg
OL5687560W,Final fantasy,Dean Wesley Smith,Pocket Books,2001.0,English,//covers.openlibrary.org/b/id/476531-M.jpg
OL58710W,Startide Rising,David Brin,Open Road Media Sci-Fi & Fantasy,1972.0,,//covers.openlibrary.org/b/id/10860684-M.jpg
OL9037530W,Fantasy Wargaming,Martin Hackett,Harpercollins,1990.0,English,/images/icons/avatar_book.png
OL3530914W,Understanding Disney,Janet Wasko,Polity Press,2001.0,English,//covers.openlibrary.org/b/id/482932-M.jpg
OL8906154W,Senator,Fantasy Flight Games,Fantasy Flight Games,2004.0,English,//covers.openlibrary.org/b/id/2950117-M.jpg
OL39976919W,Fantasy,Marcia Wilson,CreateSpace Independent Publishing Platform,2010.0,English,/images/icons/avatar_book.png
OL40226033W,Journal,Freedom Freedom Publishing,CreateSpace Independent Publishing Platform,2018.0,English,/images/icons/avatar_book.png
OL21245048W,Tropical Fantasy,Monica McKayhan,"Harlequin Enterprises, Limited",2013.0,English,//covers.openlibrary.org/b/id/12677367-M.jpg
OL21555375W,Fantasy,Lori Foster,"Harlequin Mills & Boon, Limited",2014.0,English,/images/icons/avatar_book.png
OL21361879W,Final Fantasy VII,Kazushige Nojima,Orbit,2014.0,English,/images/icons/avatar_book.png
OL26570983W,Mysterious Fantasy Book Vol 5,Gucio Tulipan,Independently Published,2019.0,English,/images/icons/avatar_book.png
OL9832546W,Where Art Thou? Art Appreciati,Wj Fantasy,W.J. Fantasy,2001.0,English,/images/icons/avatar_book.png
OL262564W,The Parasite,Arthur Conan Doyle,Fantasy and Horror Classics,1894.0,,//covers.openlibrary.org/b/id/10662865-M.jpg
OL18409W,Emerald City of Oz-Classic Fantasy Children Novel(Annotated),L. Frank Baum,Independently Published,1910.0,English,/images/icons/avatar_book.png
OL40137292W,Fantasy Sports Boss 2015 Fantasy Baseball Draft Guide,Fantasy Boss,CreateSpace Independent Publishing Platform,2014.0,English,/images/icons/avatar_book.png
OL29741878W,Fantasy Football Schedule,Journals for All Staff,Independently Published,2017.0,English,/images/icons/avatar_book.png
OL77744W,"Anne of Avonlea Lucy Maud Montgomery [Annotated] : (Novel, Children's Literature, Fantasy Fiction, Classics)",Lucy Maud Montgomery,Independently Published,1909.0,English,/images/icons/avatar_book.png
OL59706W,Friday,Robert A. Heinlein,CAEZIK SF & Fantasy,1982.0,,//covers.openlibrary.org/b/id/10709137-M.jpg
OL172995W,Outlaw of Gor,John Norman,Open Road Media Sci-Fi & Fantasy,1967.0,,//covers.openlibrary.org/b/id/10465096-M.jpg
OL16798488W,The Volcano of Fire,Elisabetta Dami,Scholastic,2009.0,English,//covers.openlibrary.org/b/id/11195784-M.jpg
OL34377662W,Your Fantasies,Collin Kile,Independently Published,2022.0,English,/images/icons/avatar_book.png
OL17896077W,Forbidden fantasies,Lynn LaFleur,,2009.0,English,//covers.openlibrary.org/b/id/8210290-M.jpg
OL29657311W,Fantasy Football Tracker,Journals for All Staff,Independently Published,2017.0,English,/images/icons/avatar_book.png
OL733139W,Beyond my control,Nancy Friday,Sourcebooks,1998.0,English,//covers.openlibrary.org/b/id/9256835-M.jpg
OL5682685W,Midnight fantasies,Kimberly Raye,Love Spell Books,2000.0,English,//covers.openlibrary.org/b/id/317609-M.jpg
OL695211W,"The Mysteries of Udolpho (Essential Gothic, SF & Dark Fantasy)",Ann Radcliffe,Flame Tree 451,1794.0,,//covers.openlibrary.org/b/id/8771445-M.jpg
OL36249685W,Fantasy,J. Robison,Independently Published,2020.0,English,/images/icons/avatar_book.png
OL21797976W,Fantasy,Kim-Anh Schreiber,Sidebrow Books,2020.0,,//covers.openlibrary.org/b/id/10405501-M.jpg
OL1946681W,The gathering storm,Robert Jordan,Tor Fantasy,2009.0,English,//covers.openlibrary.org/b/id/14658062-M.jpg
OL18259506W,Year's best fantasy.,David G. Hartwell,Eos,2005.0,English,//covers.openlibrary.org/b/id/35567-M.jpg
OL27446098W,Fantasies,K. T. Smith,Harpercollins (Mm),1996.0,English,/images/icons/avatar_book.png
OL2696109W,The Ultimate Encyclopedia of Fantasy,David Pringle,Carlton,1998.0,English,//covers.openlibrary.org/b/id/14649370-M.jpg
OL3236305W,Barlowe's guide to fantasy,Wayne Douglas Barlowe,HarperPrism,1996.0,English,//covers.openlibrary.org/b/id/43995-M.jpg
OL1088934W,"Arabian Nights Andrew Lang [Annotated] : (Science Fiction, Fantasy, Classics, Literature)",Andrew Lang,Independently Published,1946.0,English,/images/icons/avatar_book.png
OL26602235W,Belladonna,Adalyn Grace,Hodder & Stoughton,2022.0,English,/images/icons/avatar_book.png
OL3742759W,Chinese myths and fantasies,Cyril Birch,H.Z. Walck,1961.0,English,//covers.openlibrary.org/b/id/7972257-M.jpg
OL716849W,The mind's I,Douglas R. Hofstadter,Harvester Press,1962.0,English,//covers.openlibrary.org/b/id/12150329-M.jpg
OL41178093W,Fantasy Sports Boss 2015 Fantasy Football Draft Guide,Fantasy Boss,CreateSpace Independent Publishing Platform,2015.0,English,/images/icons/avatar_book.png
OL4011717W,Fantasy art,Mike Jefferies,Collins,2006.0,English,//covers.openlibrary.org/b/id/10754350-M.jpg
OL30189690W,Fantasy Weltkrieg,Markus Willinger,Independently Published,2019.0,German,/images/icons/avatar_book.png
OL16039363W,Fantasy of Love,Rachel Elliot,Harlequin Books,1991.0,English,//covers.openlibrary.org/b/id/6951932-M.jpg
OL262385W,Sky Island-Classic Fantasy Children Novel(Annotated),L. Frank Baum,Independently Published,1912.0,English,/images/icons/avatar_book.png
OL36235210W,Fantasy,Jacqui Langeland,Independently Published,2021.0,English,/images/icons/avatar_book.png
OL8906140W,Colossal Arena,Fantasy Flight Games,Fantasy Flight Games,2004.0,English,//covers.openlibrary.org/b/id/858653-M.jpg
OL101943W,The Big Time,Fritz Leiber,Open Road Media Sci-Fi & Fantasy,1958.0,,//covers.openlibrary.org/b/id/8741678-M.jpg
OL34774028W,Powerless,Lauren Roberts,"Simon & Schuster, Limited",2023.0,English,/images/icons/avatar_book.png
OL1737310W,"Again, Dangerous Visions: Stories",Harlan Ellison,Open Road Media Sci-Fi & Fantasy,1967.0,,//covers.openlibrary.org/b/id/8600646-M.jpg
OL15717936W,Fantasies,Laura Grant Childs,Priv. print.,1916.0,English,//covers.openlibrary.org/b/id/6734761-M.jpg
OL2010434W,Confessor,Terry Goodkind,"Goodkind, Terry",2007.0,,//covers.openlibrary.org/b/id/9352898-M.jpg
OL28971778W,"Tween Tales - Robots, Dragons and the Interworld Machine",SFX Fantasy,"Lulu Press, Inc.",2007.0,English,/images/icons/avatar_book.png
OL17448775W,Daemon Hunter Roleplaying In The Grim Darkness Of The 41st Millennium,Fantasy Flight Games,Fantasy Flight Games,2011.0,,//covers.openlibrary.org/b/id/7599793-M.jpg
OL41487461W,Fantasy Popper Arts 2016,Fantasy Arts,CreateSpace Independent Publishing Platform,2016.0,Spanish,/images/icons/avatar_book.png
OL25756501W,Fantasy,Speedy Publishing LLC,Speedy Kids,2015.0,,//covers.openlibrary.org/b/id/12045769-M.jpg
OL14956597W,The Year's Best Fantasy,Ellen Datlow,St. Martin's Press,1989.0,English,//covers.openlibrary.org/b/id/12724617-M.jpg
OL52266W,Invisible Man,H. G. Wells,Independently Published,1897.0,English,/images/icons/avatar_book.png
OL27479W,The Two Towers : The Classic Bestselling Fantasy Novel,J.R.R. Tolkien,HarperCollins,1954.0,,/images/icons/avatar_book.png
OL16056032W,Secret fantasy,Cheryl Holt,St. Martin's Press,2007.0,English,//covers.openlibrary.org/b/id/6928747-M.jpg
OL27455W,The Return of the King : The Classic Bestselling Fantasy Novel,J.R.R. Tolkien,HarperCollins,1950.0,,//covers.openlibrary.org/b/id/13632812-M.jpg
OL81294W,Women in Love Illustrated,David Herbert Lawrence,Independently Published,1877.0,English,/images/icons/avatar_book.png
OL45827W,James and the giant peach,Richard R. George,Dramatic Pub.,1982.0,English,/images/icons/avatar_book.png
OL25909442W,Fantasies,Amirah Cook,"Cherry Blossoms Publishing, LLC.",2021.0,English,/images/icons/avatar_book.png
OL21997270W,Fantasies,Edward Adams,Independently Published,2019.0,English,/images/icons/avatar_book.png
OL40260123W,Dragon Journal,Abundant Creations,CreateSpace Independent Publishing Platform,2018.0,English,/images/icons/avatar_book.png
OL6041568W,Film fantasy scrapbook,Ray Harryhausen,A.S. Barnes,1972.0,English,//covers.openlibrary.org/b/id/13859425-M.jpg
OL29550746W,Fantasies,Maria Burnett,Independently Published,2018.0,English,/images/icons/avatar_book.png
OL19685814W,Fantasy,Lawrence Weiner,Southern Music,1987.0,,/images/icons/avatar_book.png
OL8262533W,Forbidden fantasies.,Gina Caimi,Silhouette,1987.0,English,//covers.openlibrary.org/b/id/13752505-M.jpg
OL3292446W,First Lensman,Edward Elmer Smith,Fantasy Press,1950.0,English,/images/icons/avatar_book.png
OL21934092W,Diabetes Log Book,Carl Simpson,Independently Published,2020.0,English,/images/icons/avatar_book.png
OL99514W,Wonderful Garden,Edith Nesbit,Independently Published,1911.0,English,//covers.openlibrary.org/b/id/13239534-M.jpg
OL18173868W,Flights of fantasy,Julie A. Schmacher,Perfection Learning,2000.0,English,//covers.openlibrary.org/b/id/4346460-M.jpg
OL25219259W,Girl Who Fell Beneath the Sea,Axie Oh,Hodder & Stoughton,2022.0,English,/images/icons/avatar_book.png
OL30143332W,Fantasy Football Logbuch,Journals Fantasy Sport,Independently Published,2019.0,German,/images/icons/avatar_book.png
OL5682876W,"Erotic Invitation (Midnight Fantasies) (Blaze, 17)",Carly Phillips,Harlequin,2001.0,English,//covers.openlibrary.org/b/id/221271-M.jpg
OL30739885W,Coloring Book for Kids,Susan May,Independently Published,2020.0,English,/images/icons/avatar_book.png
OL41133004W,Fantasy,Ivan King,CreateSpace Independent Publishing Platform,2015.0,English,/images/icons/avatar_book.png
OL219602W,J.R.R. Tolkien's The Hobbit,Charles Dixon,Ballantine Books,1990.0,English,//covers.openlibrary.org/b/id/2404731-M.jpg
OL29069504W,Mathematics for Elementary Teachers,Gary L. Musser,"Wiley & Sons, Incorporated, John",1991.0,English,/images/icons/avatar_book.png
OL38306952W,Fantasy Pieces,Daria Liapko,Blurb,2019.0,English,/images/icons/avatar_book.png
OL9214853W,Twin Fantasies,Opal Carew,St. Martin's Griffin,2007.0,English,//covers.openlibrary.org/b/id/1170027-M.jpg
OL59863W,De ontheemde,Ursula K. Le Guin,Prisma Fantasy,1974.0,Dutch,//covers.openlibrary.org/b/id/14383377-M.jpg
OL59680W,The Fantasies of Robert A. Heinlein,Robert A. Heinlein,Tor,1999.0,English,//covers.openlibrary.org/b/id/6604886-M.jpg
OL17733528W,Fantasy man,Paula Detmer Riggs,Silhouette Books,1988.0,English,//covers.openlibrary.org/b/id/8012350-M.jpg
OL4754172W,Fantasy drawings.,Chaim Gross,Beechhurst Press,1956.0,English,/images/icons/avatar_book.png
OL7106481W,Fantasy Quests,Andy Dixon,Usborne Pub,1999.0,English,//covers.openlibrary.org/b/id/14413116-M.jpg
OL29225447W,Favole Della Buonanotte,Fantasy Drops Edizioni,Independently Published,2022.0,Italian,/images/icons/avatar_book.png
OL21376828W,Fantasy,Lori Foster,"Harlequin Mills & Boon, Limited",1998.0,English,/images/icons/avatar_book.png
OL40693481W,Fantasy Coloring Book,Fantasy for Adults,CreateSpace Independent Publishing Platform,2016.0,English,/images/icons/avatar_book.png
OL5688209W,Evolution,Langdon Smith,J.W. Luce,1909.0,,//covers.openlibrary.org/b/id/6638432-M.jpg
OL18707711W,Fairies & fantasy,Meredith Dillman,Walter Foster,2009.0,English,//covers.openlibrary.org/b/id/12433934-M.jpg
OL4642819W,Fantasy Unlimited,Claire Harrison,Ulverscroft Large Print,1987.0,English,//covers.openlibrary.org/b/id/11630707-M.jpg
OL8976497W,Dungeoncraft,Fantasy Flight Staff,Fantasy Flight Games,2003.0,English,//covers.openlibrary.org/b/id/858631-M.jpg
OL25216009W,Reverse Design,Patrick Holleman,Taylor & Francis Group,2018.0,English,//covers.openlibrary.org/b/id/13989842-M.jpg
OL8906155W,Shadows of Margath Adventure Pack (Runebound),Fantasy Flight Games,Fantasy Flight Games,2006.0,English,/images/icons/avatar_book.png
OL473625W,Fantasy fiction,Lucie Armitt,Continuum,2005.0,English,//covers.openlibrary.org/b/id/4258691-M.jpg
OL24529226W,Alhambra Fantasy,Julian Anderson,Alfred Music,2003.0,,//covers.openlibrary.org/b/id/11162419-M.jpg
OL30068828W,Dracula,Bram Stoker,Independently Published,2018.0,English,/images/icons/avatar_book.png
OL2628476W,Real fantasies,"Johnston, Patricia A.",University of California Press,1997.0,English,//covers.openlibrary.org/b/id/12594147-M.jpg
OL16597059W,The Alloy of Law,Brandon Sanderson,Brandon Sanderson,2001.0,,//covers.openlibrary.org/b/id/9398126-M.jpg
OL21919631W,Handwriting Practice : Letter Tracing Workbook,Handwriting Practive Publishing,Independently Published,2019.0,English,/images/icons/avatar_book.png
OL32154094W,Anti*colonial fantasies,Imayna Caceres,Zaglossus,2017.0,English,/images/icons/avatar_book.png
OL16707484W,Every girl's secret fantasy,Robyn Grady,Harlequin,2010.0,English,//covers.openlibrary.org/b/id/10359900-M.jpg
OL18405W,Patchwork Girl of Oz-Classic Fantasy Children Novel(Annotated),L. Frank Baum,Independently Published,1913.0,English,/images/icons/avatar_book.png
OL73383W,Restoree,Anne McCaffrey,Transworld Publishers Limited,1967.0,English,/images/icons/avatar_book.png
OL16798490W,The Enchanted Charms: The seventh adventure in the Kingdom of fantasy,Elisabetta Dami,Scholastic,2011.0,English,//covers.openlibrary.org/b/id/7892316-M.jpg
OL26453696W,Qing tian xiao tian shi huai yun sheng chan bai ke,K.K. Fantasy,Ri yue wen hua chu ban,2008.0,Chinese,//covers.openlibrary.org/b/id/12489150-M.jpg
OL24034W,"Treasure Island (Annotated) Unabridged Fantasy, Action, Adventure Novel",Robert Louis Stevenson,Independently Published,1880.0,English,/images/icons/avatar_book.png
OL19341W,Sunwing (Aladdin Fantasy),Kenneth Oppel,Aladdin,1999.0,English,//covers.openlibrary.org/b/id/435705-M.jpg
OL15451W,At the Back of the North Wind,George MacDonald,Independently Published,1882.0,English,/images/icons/avatar_book.png
OL8906161W,Blue Moon,Fantasy Flight Games,Fantasy Flight Games,2004.0,English,//covers.openlibrary.org/b/id/2950114-M.jpg
OL458304W,Mathematics for Elementary Teachers,Gary L. Musser,Wiley,1988.0,English,//covers.openlibrary.org/b/id/13834592-M.jpg
OL14926019W,Tolkien,J.R.R. Tolkien,Ballantine Books (Mm),1979.0,English,/images/icons/avatar_book.png
OL14871978W,Peace,Gene Wolfe,Diane Pub Co,1975.0,English,/images/icons/avatar_book.png
OL21934297W,Diabetes Tagebuch,Karl Simpson,Independently Published,2020.0,German,/images/icons/avatar_book.png
OL21894977W,Notizbuch,Kalender 2020 Planer,Independently Published,2019.0,German,/images/icons/avatar_book.png
OL6438822W,Love Insurance Illustrated,Earl Derr Biggers,Independently Published,1914.0,English,/images/icons/avatar_book.png
OL16085380W,Nightwing,Lynn Michaels,Harlequin Books,1995.0,English,//covers.openlibrary.org/b/id/12929659-M.jpg
OL66562W,Sense and Sensibility,Jane Austen,Independently Published,1811.0,English,/images/icons/avatar_book.png
OL28548053W,Unicorn Coloring Book,Unicorn Coloring,Independently Published,2020.0,English,/images/icons/avatar_book.png
OL19287577W,Fables and Fantasies,Donald B. Kuspit,Duke Univ Pr (Txt),1988.0,,//covers.openlibrary.org/b/id/5496566-M.jpg
OL30263034W,Fantasy,Chloe Quinn,Independently Published,2018.0,English,/images/icons/avatar_book.png
OL17728796W,Best American fantasy,Jeff VanderMeer,Prime Books,2007.0,English,//covers.openlibrary.org/b/id/8006590-M.jpg
OL41436093W,Forbidden Fantasies,Markus Fredericks,CreateSpace Independent Publishing Platform,2016.0,English,/images/icons/avatar_book.png
OL34448758W,Fantasy League,Meg Reading,Independently Published,2022.0,English,/images/icons/avatar_book.png
OL14958960W,Baker's dozen,Isaac Asimov,Greenwich House,1984.0,English,//covers.openlibrary.org/b/id/9306469-M.jpg
OL11680830W,Fantasy Tales.,Lucy Kincaid,Brimax Bks.,1982.0,,//covers.openlibrary.org/b/id/13080971-M.jpg
OL118388W,Flatland: A Romance of Many Dimensions,Edwin Abbott Abbott,Open Road Media Sci-Fi & Fantasy,1884.0,,//covers.openlibrary.org/b/id/8600482-M.jpg
OL12478777W,Mesozoic fantasy.,Robert L Bauernschmidt,Music for Percussion,1967.0,English,/images/icons/avatar_book.png
OL65430W,Awakening Annotated Science Fiction and Fantasy,Kate Chopin,Independently Published,1899.0,English,/images/icons/avatar_book.png
OL3847246W,"The Worm Ouroboros (Ballantine Adult Fantasy, 24309)",Eric Rücker Eddison,Ballantine Books,1900.0,,//covers.openlibrary.org/b/id/13896247-M.jpg
OL9472432W,Fantasy,William N. Paylor,iUniverse,2003.0,English,//covers.openlibrary.org/b/id/2528879-M.jpg
OL20049473W,Nights of Fantasy,Sherelle Green,"Harlequin Enterprises, Limited",2017.0,English,/images/icons/avatar_book.png
OL3759071W,Fantasy for Two,Penny Jordan,Mills & Boon,1998.0,English,//covers.openlibrary.org/b/id/11406284-M.jpg
OL21337705W,Die,Kieron Gillen,Image Comics,2019.0,English,//covers.openlibrary.org/b/id/13154522-M.jpg
OL15170244W,Wicked Fantasy,Nicole Jordan,Random House Publishing Group,2005.0,English,//covers.openlibrary.org/b/id/6427870-M.jpg
OL6951394W,Brutal fantasies,John Hands,HarperCollins,1995.0,English,//covers.openlibrary.org/b/id/6385199-M.jpg
OL46382W,Magic,Isaac Asimov,HarperPrism,1996.0,English,//covers.openlibrary.org/b/id/9300819-M.jpg
OL41745152W,Adult Coloring Book,Beatrice Harrison,CreateSpace Independent Publishing Platform,2017.0,English,/images/icons/avatar_book.png
OL166448W,Owls and other fantasies,Mary Oliver,Beacon Press,2003.0,English,//covers.openlibrary.org/b/id/588262-M.jpg
OL30032545W,Final Fantasy Azure,Ant Fantasy,Independently Published,2019.0,English,/images/icons/avatar_book.png
OL516717W,The Icewind Dale Trilogy,R. A. Salvatore,SFBC Fantasy,1999.0,English,//covers.openlibrary.org/b/id/6776794-M.jpg
OL28404835W,My Running Nightmare,Fantasy Nelson,"iUniverse, Incorporated",2022.0,English,/images/icons/avatar_book.png
OL2010487W,"Blood of the Fold (Sword of Truth, Book 3)",Terry Goodkind,Tor Fantasy,1996.0,English,//covers.openlibrary.org/b/id/603880-M.jpg
OL37919743W,Rogue Trader,Fantasy Flight Games,Fantasy Flight Games,2010.0,,/images/icons/avatar_book.png
OL1922990W,Die Belgariad- Saga I. Kind der Prophezeiung. ( Fantasy).,David Eddings,Lübbe,1982.0,,//covers.openlibrary.org/b/id/1000455-M.jpg
OL30273785W,Dracula,Bram Stoker,Independently Published,2019.0,English,/images/icons/avatar_book.png
OL41210505W,Fantasy Football Log,Manchester Designs,CreateSpace Independent Publishing Platform,2017.0,English,/images/icons/avatar_book.png
OL34513942W,Fantasy Factory,Quinn Slater,Independently Published,2020.0,English,/images/icons/avatar_book.png
OL21522926W,Desert Fantasies,Trish Morey,"Harlequin Mills & Boon, Limited",2014.0,English,//covers.openlibrary.org/b/id/12654849-M.jpg
OL2719901W,Kushiel's Dart (Kushiel's Legacy),Jacqueline Carey,Tor Fantasy,2001.0,English,//covers.openlibrary.org/b/id/524944-M.jpg
OL39752289W,Fantasy Creature Spotlight,Gilbert Peppers,Smashwords,2011.0,English,/images/icons/avatar_book.png
OL453857W,Trucker. Erster Roman der Nomen- Trilogie. ( Fantasy).,Terry Pratchett,Heyne,1989.0,German,//covers.openlibrary.org/b/id/1008548-M.jpg
OL15448W,Princess and Curdie,George MacDonald,CreateSpace Independent Publishing Platform,1832.0,English,/images/icons/avatar_book.png
OL24439621W,Writing Fantasy,Blaine Hart,CreateSpace Independent Publishing Platform,2015.0,English,/images/icons/avatar_book.png
OL14868619W,Chimes Illustrated,Charles Dickens,Independently Published,1800.0,English,/images/icons/avatar_book.png
OL40095924W,2012 Fantasy Baseball Digest Issue # 2,Fantasy Staff,CreateSpace Independent Publishing Platform,2012.0,English,/images/icons/avatar_book.png
OL73330W,Dragon's Kin,Anne McCaffrey,Transworld Publishers Limited,2003.0,English,/images/icons/avatar_book.png
OL35271070W,Fantasy: The Best of 2001 (Fantasy: The Best of ...),Robert Silverberg,I Books,2002.0,English,//covers.openlibrary.org/b/id/477497-M.jpg
